VERTEX2 279 -30.410324 -69.719843 0.239432
VERTEX2 280 -29.382831 -69.477944 0.273413
VERTEX2 281 -28.309068 -69.096219 0.306172
VERTEX2 282 -27.357965 -68.851042 0.306112
VERTEX2 283 -26.296107 -68.593551 0.312731
VERTEX2 284 -25.164290 -68.270192 0.270328
VERTEX2 285 -24.112405 -68.028145 0.266985
VERTEX2 286 -23.102599 -67.804929 0.280495
VERTEX2 287 -22.050913 -67.573333 0.247837
VERTEX2 288 -21.002390 -67.217840 0.271110
VERTEX2 289 -19.887187 -66.827350 0.297729
VERTEX2 290 -18.791663 -66.504102 0.321893
VERTEX2 291 -17.793220 -66.199801 0.346693
VERTEX2 292 -16.818649 -65.798006 0.359026
VERTEX2 293 -15.777252 -65.444128 0.242828
VERTEX2 294 -14.751679 -65.248115 0.266346
VERTEX2 295 -13.697321 -64.954706 0.327047
VERTEX2 296 -12.682665 -64.458291 0.585299
VERTEX2 297 -12.350531 -64.019553 1.204511
VERTEX2 298 -12.307365 -63.501044 1.734248
VERTEX2 299 -12.767132 -62.226472 2.038537
VERTEX2 300 -13.107059 -61.264499 2.026086
VERTEX2 301 -13.455645 -60.253312 1.934507
VERTEX2 302 -13.826390 -59.213417 1.899089
VERTEX2 303 -14.195723 -58.291045 1.889085
VERTEX2 304 -14.384925 -57.420633 1.870683
VERTEX2 305 -14.743250 -56.342969 1.874592
VERTEX2 306 -15.050991 -55.380521 1.904069
VERTEX2 307 -15.321971 -54.326206 1.877283
VERTEX2 308 -15.641208 -53.235931 1.852019
VERTEX2 309 -15.900098 -52.241939 1.869238
VERTEX2 310 -16.218969 -51.189182 1.836397
VERTEX2 311 -16.569162 -50.267910 1.914266
VERTEX2 312 -16.939306 -49.260797 2.117135
VERTEX2 313 -17.247160 -48.909631 2.737219
VERTEX2 314 -18.045510 -48.794033 -3.069096
VERTEX2 315 -19.010128 -48.861748 -2.739084
VERTEX2 316 -19.966724 -49.311821 -2.771330
VERTEX2 317 -20.954526 -49.658232 -2.777384
VERTEX2 318 -21.960740 -50.030088 -2.782633
VERTEX2 319 -22.914312 -50.390089 -2.791163
VERTEX2 320 -23.949308 -50.767074 -2.785230
VERTEX2 321 -24.968616 -51.016281 -2.809777
VERTEX2 322 -25.857685 -51.249006 -2.840584
VERTEX2 323 -26.811996 -51.573479 -2.855088
VERTEX2 324 -27.734998 -51.903940 -2.793065
VERTEX2 325 -28.669162 -52.291260 -2.827645
VERTEX2 326 -29.606613 -52.581147 -2.829850
VERTEX2 327 -30.636488 -52.940678 -2.836468
VERTEX2 328 -31.685042 -53.281576 -2.791907
VERTEX2 329 -32.683471 -53.623201 -2.751609
VERTEX2 330 -33.647676 -53.995110 -2.802525
VERTEX2 331 -34.763515 -54.419046 -2.824483
VERTEX2 332 -35.744629 -54.758219 -2.827822
VERTEX2 333 -36.625337 -55.035796 -2.815258
VERTEX2 334 -37.645755 -55.379659 -2.813822
VERTEX2 335 -38.601433 -55.764130 -2.824954
VERTEX2 336 -39.592643 -56.059759 -2.840291
VERTEX2 337 -40.568189 -56.446263 -2.738817
VERTEX2 338 -41.605547 -56.799473 -2.780067
VERTEX2 339 -42.565839 -57.082565 -2.778245
VERTEX2 340 -43.740740 -57.361379 -2.787918
VERTEX2 341 -44.643424 -57.591320 -2.805531
VERTEX2 342 -45.671401 -57.941805 -2.811499
VERTEX2 343 -46.615148 -58.211402 -2.780536
VERTEX2 344 -47.542416 -58.477735 -2.773363
VERTEX2 345 -48.717285 -58.880747 -2.796343
VERTEX2 346 -49.797117 -59.238327 -2.812705
VERTEX2 347 -50.654067 -59.557317 -2.686396
VERTEX2 348 -51.464402 -59.897886 -2.666487
VERTEX2 349 -52.467840 -60.294421 -2.747878
VERTEX2 350 -53.501070 -60.774773 -2.757943
VERTEX2 351 -54.520158 -61.121251 -2.761028
VERTEX2 352 -55.357342 -61.407430 -2.806216
VERTEX2 353 -56.404943 -61.748541 -2.812735
VERTEX2 354 -57.367798 -62.069701 -2.824076
VERTEX2 355 -58.418551 -62.342374 -2.826832
VERTEX2 356 -59.421110 -62.757961 -2.846309
VERTEX2 357 -60.311076 -63.105122 -2.862816
VERTEX2 358 -61.285948 -63.381475 -2.820296
VERTEX2 359 -62.349723 -63.819694 -2.701418
VERTEX2 360 -63.347127 -64.138640 -2.788849
VERTEX2 361 -64.290573 -64.489736 -2.789909
VERTEX2 362 -65.373587 -64.783572 -2.789702
VERTEX2 363 -66.363595 -65.093395 -2.804221
VERTEX2 364 -67.461166 -65.429777 -2.815342
VERTEX2 365 -68.477978 -65.761979 -2.847690
VERTEX2 366 -69.477031 -66.081591 -2.881290
VERTEX2 367 -70.466928 -66.302183 -2.882588
VERTEX2 368 -71.401807 -66.538565 -2.888061
VERTEX2 369 -72.396438 -66.721685 -2.900583
VERTEX2 370 -73.354350 -66.974283 -2.907596
VERTEX2 371 -74.366864 -67.299699 -2.899617
VERTEX2 372 -75.394338 -67.581346 -2.906070
VERTEX2 373 -76.289324 -67.780432 -2.878256
VERTEX2 374 -77.319981 -67.997089 -2.902894
VERTEX2 375 -78.354677 -68.264954 -2.858804
VERTEX2 376 -79.463513 -68.560297 -2.859194
VERTEX2 377 -80.309924 -68.865896 -2.869112
VERTEX2 378 -81.376150 -69.196455 -2.868809
VERTEX2 379 -82.431554 -69.430631 -2.868779
VERTEX2 380 -83.363386 -69.702588 -2.868053
VERTEX2 381 -84.394886 -70.028866 -2.845347
VERTEX2 382 -85.363300 -70.243487 -2.839324
VERTEX2 383 -86.263817 -70.464716 -2.842727
VERTEX2 384 -87.256148 -70.813633 -2.841378
VERTEX2 385 -88.209188 -71.074882 -2.858859
VERTEX2 386 -89.280059 -71.316665 -2.863231
VERTEX2 387 -90.279482 -71.611132 -2.858954
VERTEX2 388 -91.316182 -71.831996 -2.860275
VERTEX2 389 -92.299913 -72.132681 -2.864060
VERTEX2 390 -93.322668 -72.430282 -2.859610
VERTEX2 391 -94.551864 -72.746774 -2.828931
VERTEX2 392 -95.494485 -73.022126 -2.833226
VERTEX2 393 -96.471659 -73.323917 -2.838208
VERTEX2 394 -97.587670 -73.703045 -2.834397
VERTEX2 395 -98.506850 -74.007872 -2.816562
VERTEX2 396 -99.464495 -74.360131 -2.810470
VERTEX2 397 -100.401307 -74.643576 -2.808508
VERTEX2 398 -101.475441 -74.916531 -2.819985
VERTEX2 399 -102.449168 -75.150800 -2.841903
VERTEX2 400 -103.393805 -75.423058 -2.761160
VERTEX2 401 -104.306436 -75.775338 -2.738045
VERTEX2 402 -105.269967 -76.239515 -2.656362
VERTEX2 403 -106.207714 -76.754555 -2.672241
VERTEX2 404 -107.185927 -77.158800 -2.765370
VERTEX2 405 -108.334604 -77.504302 -2.829966
VERTEX2 406 -109.165292 -77.767718 -2.826012
VERTEX2 407 -110.133838 -78.001368 -2.817600
VERTEX2 408 -111.152102 -78.342920 -2.819934
VERTEX2 409 -112.096928 -78.625696 -2.828763
VERTEX2 410 -113.073267 -78.893445 -2.853484
VERTEX2 411 -113.935820 -79.042937 -2.956660
VERTEX2 412 -114.955614 -79.291628 -2.777161
VERTEX2 413 -115.954776 -79.545771 -2.775916
VERTEX2 414 -116.840698 -79.864052 -2.783121
VERTEX2 415 -117.735615 -80.200549 -2.791338
VERTEX2 416 -118.785184 -80.516079 -2.789667
VERTEX2 417 -119.799362 -80.866113 -2.783250
VERTEX2 418 -120.853026 -81.160604 -2.793145
VERTEX2 419 -121.806709 -81.477627 -2.676826
VERTEX2 420 -122.404192 -81.979328 -2.160181
VERTEX2 421 -122.525921 -82.393581 -1.505018
VERTEX2 422 -122.100500 -83.335251 -1.092563
VERTEX2 423 -121.634188 -84.272987 -1.075451
VERTEX2 424 -121.238665 -85.155201 -1.066227
VERTEX2 425 -120.769919 -86.116573 -1.134072
VERTEX2 426 -120.277623 -87.014785 -1.143347
VERTEX2 427 -119.860612 -88.046759 -1.207475
VERTEX2 428 -119.488261 -89.036845 -1.201393
VERTEX2 429 -119.141321 -89.999387 -1.187910
VERTEX2 430 -118.690631 -90.972973 -1.183429
VERTEX2 431 -118.305911 -91.898478 -1.148986
VERTEX2 432 -117.812862 -92.937662 -1.188610
VERTEX2 433 -117.486094 -93.909582 -1.283120
VERTEX2 434 -117.251104 -94.949995 -1.271953
VERTEX2 435 -117.010378 -95.978696 -1.261249
VERTEX2 436 -116.659865 -97.050539 -1.238549
VERTEX2 437 -116.530348 -97.519240 -0.636845
VERTEX2 438 -116.271485 -97.609004 -0.140884
VERTEX2 439 -116.033700 -97.619534 0.333524
VERTEX2 440 -114.970547 -97.345580 0.316875
VERTEX2 441 -113.982889 -97.077404 0.314081
VERTEX2 442 -113.010190 -96.863703 0.307977
VERTEX2 443 -111.828566 -96.571635 0.305587
VERTEX2 444 -110.740313 -96.257205 0.299786
VERTEX2 445 -109.912121 -95.988505 0.294562
VERTEX2 446 -108.763914 -95.775156 0.269697
VERTEX2 447 -107.778337 -95.659582 0.147659
VERTEX2 448 -106.702039 -95.491727 0.056783
VERTEX2 449 -105.625273 -95.274742 0.201571
VERTEX2 450 -104.613708 -94.852696 0.282592
VERTEX2 451 -103.630140 -94.552234 0.307289
VERTEX2 452 -102.609098 -94.194334 0.299115
VERTEX2 453 -101.533016 -93.850159 0.295830
VERTEX2 454 -100.654150 -93.657524 0.292570
VERTEX2 455 -99.654429 -93.302190 0.292456
VERTEX2 456 -98.656555 -93.116380 0.288344
VERTEX2 457 -97.560024 -92.852199 0.272574
VERTEX2 458 -96.474108 -92.517907 0.281438
VERTEX2 459 -95.554421 -92.261763 0.262333
VERTEX2 460 -94.524320 -92.052250 0.251707
VERTEX2 461 -93.520459 -91.823818 0.253978
VERTEX2 462 -92.504607 -91.463767 0.249691
VERTEX2 463 -91.552805 -91.298112 0.265374
VERTEX2 464 -90.489136 -91.082643 0.295261
VERTEX2 465 -89.461634 -90.783796 0.273007
VERTEX2 466 -88.352773 -90.523144 0.335303
VERTEX2 467 -87.383756 -90.155482 0.319717
VERTEX2 468 -86.348674 -89.949180 0.304350
VERTEX2 469 -85.405215 -89.692956 0.305295
VERTEX2 470 -84.403289 -89.417853 0.275600
VERTEX2 471 -83.287523 -89.090927 0.261866
VERTEX2 472 -82.245317 -88.788002 0.240111
VERTEX2 473 -81.091911 -88.584699 0.212399
VERTEX2 474 -79.954916 -88.296884 0.223371
VERTEX2 475 -78.902878 -88.010047 0.276296
VERTEX2 476 -77.878425 -87.714523 0.260738
VERTEX2 477 -76.839364 -87.469304 0.262543
VERTEX2 478 -75.781851 -87.190568 0.246004
VERTEX2 479 -74.810395 -87.009223 0.239643
VERTEX2 480 -73.772177 -86.819963 0.229672
VERTEX2 481 -72.660271 -86.556892 0.254016
VERTEX2 482 -71.600055 -86.271103 0.338287
VERTEX2 483 -70.554695 -85.956794 0.312668
VERTEX2 484 -69.517694 -85.634982 0.283189
VERTEX2 485 -68.445508 -85.370957 0.263992
VERTEX2 486 -67.258261 -85.124540 0.254417
VERTEX2 487 -66.254665 -84.914176 0.227185
VERTEX2 488 -65.295153 -84.639537 0.446126
VERTEX2 489 -64.416513 -84.086980 0.837882
VERTEX2 490 -63.947808 -83.311818 1.332931
VERTEX2 491 -63.967622 -82.382716 1.760926
VERTEX2 492 -64.351218 -81.343636 2.149314
VERTEX2 493 -64.812628 -80.387914 2.063290
VERTEX2 494 -65.237382 -79.315906 1.916126
VERTEX2 495 -65.539808 -78.280680 1.873054
VERTEX2 496 -65.887575 -77.202503 1.842686
VERTEX2 497 -66.179205 -76.115875 1.876578
VERTEX2 498 -66.351393 -74.966689 1.846495
VERTEX2 499 -66.611589 -73.997576 1.805227
VERTEX2 500 -66.760863 -72.926542 1.771933
VERTEX2 501 -67.003874 -71.914743 1.756479
VERTEX2 502 -67.074995 -70.982801 1.765324
VERTEX2 503 -67.352203 -69.968426 1.883117
VERTEX2 504 -67.684963 -69.023235 2.158900
VERTEX2 505 -68.233412 -68.638537 2.685893
VERTEX2 506 -68.755230 -68.512729 -3.067849
VERTEX2 507 -69.808973 -68.585665 -3.038018
VERTEX2 508 -70.867326 -68.652298 -2.872126
VERTEX2 509 -71.856746 -68.917940 -2.869189
VERTEX2 510 -72.959057 -69.140685 -2.849472
VERTEX2 511 -74.011049 -69.340544 -2.832776
VERTEX2 512 -74.998957 -69.689818 -2.847269
VERTEX2 513 -76.016406 -69.972757 -2.821392
VERTEX2 514 -76.921881 -70.268314 -2.801662
VERTEX2 515 -77.989918 -70.713739 -2.778695
VERTEX2 516 -78.842617 -70.983022 -2.706869
VERTEX2 517 -79.902111 -71.387415 -3.135365
VERTEX2 518 -80.969278 -71.339046 -2.990904
VERTEX2 519 -81.996331 -71.514366 -2.992369
VERTEX2 520 -83.002764 -71.607539 -2.989518
VERTEX2 521 -83.963072 -71.755488 -2.971855
VERTEX2 522 -85.051528 -71.911363 -2.962141
VERTEX2 523 -86.187892 -72.162016 -2.970519
VERTEX2 524 -87.084952 -72.409509 -2.898577
VERTEX2 525 -88.025612 -72.616575 -2.888932
VERTEX2 526 -88.991999 -72.812411 -2.865426
VERTEX2 527 -89.966629 -73.156086 -2.830986
VERTEX2 528 -90.929668 -73.542939 -2.847589
VERTEX2 529 -91.985701 -73.773976 -2.924275
VERTEX2 530 -92.956889 -73.969245 -2.903332
